"","reviews_per_month","availability_30","price","id","place"
"10811",0.53,30,276,41339110,"Brussels"
"10812",NA,0,17,41341375,"Brussels"
"10813",1.67,0,32,41341597,"Brussels"
"10814",0.98,0,120,41343307,"Brussels"
"10815",NA,28,99,41344134,"Brussels"
"10816",2.42,30,48,41348671,"Brussels"
"10817",2.25,18,45,41348892,"Brussels"
"10818",0.68,30,20,41357539,"Brussels"
"10819",3.33,0,25,41360188,"Brussels"
"10820",NA,0,28,41360245,"Brussels"
"10821",0.75,29,70,41360833,"Brussels"
"10822",NA,29,45,41365381,"Brussels"
"10823",1.76,0,44,41366070,"Brussels"
"10824",0.66,0,45,41366285,"Brussels"
"10825",1.63,0,39,41370743,"Brussels"
"10826",4.81,29,90,41371212,"Brussels"
"10827",3.1,13,35,41371726,"Brussels"
"10828",NA,29,40,41376980,"Brussels"
"10829",4.29,30,50,41377200,"Brussels"
"10830",NA,0,95,41377667,"Brussels"
"10831",NA,18,45,41379618,"Brussels"
"10832",NA,30,120,41383897,"Brussels"
"10833",0.42,17,100,41388895,"Brussels"
"10834",0.65,20,53,41392424,"Brussels"
"10835",0.99,29,45,41393185,"Brussels"
"10836",1.06,0,55,41394997,"Brussels"
"10837",0.69,0,25,41395377,"Brussels"
"10838",1.63,9,64,41397071,"Brussels"
"10839",2.08,30,50,41398528,"Brussels"
"10840",2.23,0,80,41404610,"Brussels"
"10841",1.76,29,80,41405062,"Brussels"
"10842",4.38,0,35,41410292,"Brussels"
"10843",NA,0,75,41418057,"Brussels"
"10844",0.38,30,60,41419424,"Brussels"
"10845",2.28,0,97,41421742,"Brussels"
"10846",4.48,29,50,41422611,"Brussels"
"10847",NA,29,60,41423913,"Brussels"
"10848",0.39,0,75,41431678,"Brussels"
"10849",NA,25,50,41433204,"Brussels"
"10850",1.63,30,50,41433815,"Brussels"
"10851",NA,1,55,41438394,"Brussels"
"10852",2.05,18,59,41443874,"Brussels"
"10853",NA,30,65,41444798,"Brussels"
"10854",1,30,30,41446444,"Brussels"
"10855",2.5,0,65,41449784,"Brussels"
"10856",3.91,0,42,41450032,"Brussels"
"10857",0.42,30,95,41451119,"Brussels"
"10858",NA,0,49,41453805,"Brussels"
"10859",2.59,28,80,41456641,"Brussels"
"10860",2,25,85,41457799,"Brussels"
"10861",NA,0,42,41471935,"Brussels"
"10862",NA,26,180,41473235,"Brussels"
"10863",3.18,0,130,41474996,"Brussels"
"10864",NA,0,30,41475402,"Brussels"
"10865",NA,28,42,41487661,"Brussels"
"10866",0.94,17,59,41490065,"Brussels"
"10867",3.3,29,90,41494614,"Brussels"
"10868",NA,29,45,41496650,"Brussels"
"10869",2.05,18,90,41496928,"Brussels"
"10870",NA,0,45,41497505,"Brussels"
"10871",NA,0,75,41497614,"Brussels"
"10872",NA,28,50,41497669,"Brussels"
"10873",NA,0,70,41497789,"Brussels"
"10874",4.95,23,40,41498821,"Brussels"
"10875",NA,0,50,41498881,"Brussels"
"10876",3.5,0,79,41499432,"Brussels"
"10877",NA,8,89,41502224,"Brussels"
"10878",1.6,0,60,41502427,"Brussels"
"10879",NA,0,130,41503375,"Brussels"
"10880",0.6,5,92,41504721,"Brussels"
"10881",NA,0,56,41514348,"Brussels"
"10882",0.39,0,30,41514897,"Brussels"
"10883",NA,0,80,41519380,"Brussels"
"10884",NA,0,250,41519404,"Brussels"
"10885",2.12,0,50,41523444,"Brussels"
"10886",NA,30,135,41525776,"Brussels"
"10887",1.05,30,199,41531517,"Brussels"
"10888",1.38,30,48,41545569,"Brussels"
"10889",0.37,0,90,41546012,"Brussels"
"10890",5.65,26,50,41547642,"Brussels"
"10891",2.05,0,169,41548226,"Brussels"
"10892",NA,0,100,41550055,"Brussels"
"10893",NA,0,19,41552735,"Brussels"
"10894",6.52,26,55,41554824,"Brussels"
"10895",0.53,12,75,41558951,"Brussels"
"10896",NA,0,60,41571559,"Brussels"
"10897",NA,28,99,41576285,"Brussels"
"10898",2.54,13,50,41576555,"Brussels"
"10899",2.14,0,65,41577466,"Brussels"
"10900",3.33,0,55,41578975,"Brussels"
"10901",NA,0,23,41579954,"Brussels"
"10902",2.44,28,90,41582369,"Brussels"
"10903",0.39,2,55,41582610,"Brussels"
"10904",NA,29,500,41583756,"Brussels"
"10905",2,28,49,41584035,"Brussels"
"10906",0.34,0,59,41584470,"Brussels"
"10907",NA,30,107,41585030,"Brussels"
"10908",7.02,0,85,41586140,"Brussels"
"10909",0.98,0,85,41588265,"Brussels"
"10910",0.32,1,25,41592420,"Brussels"
"10911",NA,0,50,41596538,"Brussels"
"10912",1.9,25,55,41599716,"Brussels"
"10913",2.12,30,50,41601866,"Brussels"
"10914",NA,0,35,41605284,"Brussels"
"10915",2.54,30,50,41606716,"Brussels"
"10916",1.36,0,55,41607204,"Brussels"
"10917",1.13,30,99,41610222,"Brussels"
"10918",NA,30,45,41617256,"Brussels"
"10919",1.38,12,30,41619846,"Brussels"
"10920",NA,18,60,41626381,"Brussels"
"10921",1.52,15,75,41630180,"Brussels"
"10922",1.25,29,16,41633647,"Brussels"
"10923",NA,29,25,41633699,"Brussels"
"10924",1.18,30,25,41633766,"Brussels"
"10925",2.69,28,70,41636248,"Brussels"
"10926",3.25,0,30,41641472,"Brussels"
"10927",1.69,18,80,41643780,"Brussels"
"10928",1.69,3,75,41645042,"Brussels"
"10929",3.03,30,110,41645642,"Brussels"
"10930",1.97,29,200,41657969,"Brussels"
"10931",0.94,0,95,41659295,"Brussels"
"10932",2.47,25,55,41662524,"Brussels"
"10933",1.76,26,79,41663919,"Brussels"
"10934",1.18,11,39,41664369,"Brussels"
"10935",1.95,22,79,41664751,"Brussels"
"10936",NA,0,180,41677662,"Brussels"
"10937",NA,18,38,41677962,"Brussels"
"10938",NA,30,65,41679657,"Brussels"
"10939",1.33,25,100,41679705,"Brussels"
"10940",3.53,0,75,41680067,"Brussels"
"10941",1.18,26,45,41682770,"Brussels"
"10942",1.9,25,50,41683444,"Brussels"
"10943",0.43,26,47,41697960,"Brussels"
"10944",1,25,79,41699387,"Brussels"
"10945",1.95,13,50,41700507,"Brussels"
"10946",NA,0,110,41701553,"Brussels"
"10947",0.6,19,85,41701836,"Brussels"
"10948",3.57,26,49,41705808,"Brussels"
"10949",1.36,30,45,41715758,"Brussels"
"10950",0.52,0,75,41725917,"Brussels"
"10951",NA,0,72,41728242,"Brussels"
"10952",0.39,26,100,41732229,"Brussels"
"10953",NA,27,38,41732764,"Brussels"
"10954",NA,0,38,41734112,"Brussels"
"10955",2.09,0,25,41735680,"Brussels"
"10956",2.09,30,65,41735877,"Brussels"
"10957",NA,0,35,41737286,"Brussels"
"10958",0.45,30,37,41737657,"Brussels"
"10959",4.7,29,177,41738013,"Brussels"
"10960",0.59,0,50,41741143,"Brussels"
"10961",3.7,6,35,41743878,"Brussels"
"10962",NA,25,49,41747102,"Brussels"
"10963",NA,0,112,41756003,"Brussels"
"10964",2.34,10,60,41756562,"Brussels"
"10965",NA,27,100,41759867,"Brussels"
"10966",0.38,28,200,41766223,"Brussels"
"10967",1.92,2,50,41768784,"Brussels"
"10968",NA,29,59,41768971,"Brussels"
"10969",1.17,0,75,41782659,"Brussels"
"10970",2.59,30,84,41784083,"Brussels"
"10971",NA,30,115,41784509,"Brussels"
"10972",2.34,22,55,41789413,"Brussels"
"10973",0.82,26,94,41789631,"Brussels"
"10974",0.56,16,74,41789949,"Brussels"
"10975",1.9,29,60,41789965,"Brussels"
"10976",1.5,28,17,41792917,"Brussels"
"10977",3.75,30,25,41793631,"Brussels"
"10978",2.22,2,100,41797151,"Brussels"
"10979",2.14,0,80,41798192,"Brussels"
"10980",NA,29,100,41801457,"Brussels"
"10981",3.18,30,41,41806538,"Brussels"
"10982",0.53,23,65,41809767,"Brussels"
"10983",3.28,29,60,41810635,"Brussels"
"10984",NA,30,30,41813600,"Brussels"
"10985",1.17,5,79,41814703,"Brussels"
"10986",NA,30,61,41817323,"Brussels"
"10987",NA,28,85,41821272,"Brussels"
"10988",NA,30,90,41821297,"Brussels"
"10989",NA,0,105,41828866,"Brussels"
"10990",1.54,28,48,41828891,"Brussels"
"10991",NA,18,55,41830097,"Brussels"
"10992",0.4,0,35,41830286,"Brussels"
"10993",5,10,55,41831645,"Brussels"
"10994",1.76,0,55,41831965,"Brussels"
"10995",NA,3,115,41835628,"Brussels"
"10996",2.34,0,85,41846064,"Brussels"
"10997",NA,0,100,41849228,"Brussels"
"10998",NA,29,100,41853886,"Brussels"
"10999",NA,0,79,41855186,"Brussels"
"11000",1,30,100,41864551,"Brussels"
"11001",NA,30,35,41867328,"Brussels"
"11002",1.3,0,80,41867342,"Brussels"
"11003",0.52,28,75,41867665,"Brussels"
"11004",NA,0,250,41870327,"Brussels"
"11005",1.67,30,26,41873762,"Brussels"
"11006",NA,0,40,41874666,"Brussels"
"11007",NA,0,50,41874767,"Brussels"
"11008",1.23,0,75,41877159,"Brussels"
"11009",3.7,24,60,41877830,"Brussels"
"11010",1.6,11,35,41880702,"Brussels"
"11011",1.8,29,85,41893576,"Brussels"
"11012",1.4,30,49,41893940,"Brussels"
"11013",2.11,4,75,41894904,"Brussels"
"11014",2.96,30,55,41895050,"Brussels"
"11015",0.68,0,32,41895734,"Brussels"
"11016",0.42,30,50,41896756,"Brussels"
"11017",NA,30,45,41899672,"Brussels"
"11018",NA,0,30,41899867,"Brussels"
"11019",0.42,0,140,41899944,"Brussels"
"11020",3.96,30,85,41901447,"Brussels"
"11021",1.07,29,88,41902760,"Brussels"
"11022",1.55,29,97,41902932,"Brussels"
"11023",NA,19,70,41909837,"Brussels"
"11024",0.83,25,89,41911665,"Brussels"
"11025",1.03,30,40,41918312,"Brussels"
"11026",NA,29,91,41922805,"Brussels"
"11027",0.77,30,118,41922995,"Brussels"
"11028",NA,30,200,41923086,"Brussels"
"11029",NA,28,75,41923194,"Brussels"
"11030",NA,30,99,41923209,"Brussels"
"11031",NA,0,60,41924595,"Brussels"
"11032",0.7,29,60,41928009,"Brussels"
"11033",NA,18,22,41929793,"Brussels"
"11034",NA,15,75,41933595,"Brussels"
"11035",1.79,30,35,41934544,"Brussels"
"11036",0.77,30,140,41935620,"Brussels"
"11037",NA,10,90,41936202,"Brussels"
"11038",1.85,0,29,41945484,"Brussels"
"11039",0.97,0,65,41952600,"Brussels"
"11040",1.41,27,70,41956136,"Brussels"
"11041",2.57,30,60,41957594,"Brussels"
"11042",1.11,0,25,41957705,"Brussels"
"11043",1.05,0,75,41963081,"Brussels"
"11044",NA,28,57,41969409,"Brussels"
"11045",NA,29,68,41969718,"Brussels"
"11046",1.69,28,68,41969918,"Brussels"
"11047",0.54,0,91,41970148,"Brussels"
"11048",NA,28,109,41970378,"Brussels"
"11049",1.18,22,150,41970598,"Brussels"
"11050",0.95,0,80,41972551,"Brussels"
"11051",0.39,0,30,41975614,"Brussels"
"11052",NA,19,80,41977717,"Brussels"
"11053",0.53,30,120,41980780,"Brussels"
"11054",NA,0,85,41981731,"Brussels"
"11055",0.55,28,188,41982511,"Brussels"
"11056",NA,30,130,41982551,"Brussels"
"11057",0.59,0,18,41983489,"Brussels"
"11058",4.69,10,40,41985331,"Brussels"
"11059",NA,29,90,41988783,"Brussels"
"11060",0.51,18,70,41990851,"Brussels"
"11061",1.15,0,80,41991716,"Brussels"
"11062",NA,18,70,41991871,"Brussels"
"11063",1,29,165,41993445,"Brussels"
"11064",NA,18,39,41997335,"Brussels"
"11065",0.83,30,120,42003065,"Brussels"
"11066",NA,29,100,42010949,"Brussels"
"11067",1.69,30,63,42012976,"Brussels"
"11068",NA,29,25,42014124,"Brussels"
"11069",NA,0,140,42014174,"Brussels"
"11070",1,30,25,42019935,"Brussels"
"11071",0.7,30,120,42020186,"Brussels"
"11072",1.5,29,63,42020555,"Brussels"
"11073",1.7,30,30,42020803,"Brussels"
"11074",0.94,30,33,42021031,"Brussels"
"11075",0.43,30,28,42021262,"Brussels"
"11076",NA,28,106,42024783,"Brussels"
"11077",0.94,0,200,42029228,"Brussels"
"11078",1.5,30,60,42029615,"Brussels"
"11079",NA,0,60,42030921,"Brussels"
"11080",1.2,30,40,42033955,"Brussels"
"11081",1.18,30,85,42040887,"Brussels"
"11082",NA,29,31,42040959,"Brussels"
"11083",1.94,0,130,42045058,"Brussels"
"11084",NA,30,85,42045332,"Brussels"
"11085",NA,29,55,42047007,"Brussels"
"11086",1.03,30,20,42053850,"Brussels"
"11087",2,9,77,42054500,"Brussels"
"11088",NA,30,200,42054993,"Brussels"
"11089",1,18,78,42055001,"Brussels"
"11090",NA,0,55,42058811,"Brussels"
"11091",NA,0,45,42059260,"Brussels"
"11092",0.52,29,44,42059904,"Brussels"
"11093",0.86,15,28,42060580,"Brussels"
"11094",NA,29,50,42062996,"Brussels"
"11095",0.91,30,200,42064817,"Brussels"
"11096",1.22,0,105,42065027,"Brussels"
"11097",NA,15,45,42069885,"Brussels"
"11098",NA,28,44,42070240,"Brussels"
"11099",1.61,18,39,42077225,"Brussels"
"11100",0.55,0,65,42084423,"Brussels"
"11101",1.03,14,55,42084715,"Brussels"
"11102",1.05,7,60,42089816,"Brussels"
"11103",0.94,0,99,42095015,"Brussels"
"11104",NA,25,145,42095115,"Brussels"
"11105",NA,0,100,42104912,"Brussels"
"11106",1.73,0,36,42106388,"Brussels"
"11107",3.38,25,56,42107619,"Brussels"
"11108",4.62,3,35,42109249,"Brussels"
"11109",1.88,27,37,42109292,"Brussels"
"11110",0.59,0,25,42111242,"Brussels"
"11111",1.96,30,23,42118251,"Brussels"
"11112",0.5,19,75,42119195,"Brussels"
"11113",NA,0,69,42119698,"Brussels"
"11114",2.86,28,99,42127593,"Brussels"
"11115",NA,0,100,42129357,"Brussels"
"11116",NA,30,300,42131163,"Brussels"
"11117",NA,30,300,42131406,"Brussels"
"11118",NA,0,90,42131588,"Brussels"
"11119",0.68,30,85,42138265,"Brussels"
"11120",NA,19,395,42146094,"Brussels"
"11121",1.18,0,45,42152794,"Brussels"
"11122",0.95,30,115,42153165,"Brussels"
"11123",NA,0,29,42155398,"Brussels"
"11124",NA,0,90,42157831,"Brussels"
"11125",NA,30,60,42158651,"Brussels"
"11126",NA,28,69,42163299,"Brussels"
"11127",2.31,0,20,42163886,"Brussels"
"11128",0.47,0,80,42165959,"Brussels"
"11129",NA,18,50,42166183,"Brussels"
"11130",0.57,0,85,42167450,"Brussels"
"11131",0.53,28,115,42167741,"Brussels"
"11132",1.58,25,65,42169959,"Brussels"
"11133",NA,0,48,42170999,"Brussels"
"11134",NA,22,39,42172400,"Brussels"
"11135",NA,0,60,42173078,"Brussels"
"11136",2.63,5,48,42173942,"Brussels"
"11137",NA,29,70,42184443,"Brussels"
"11138",1.36,8,114,42185665,"Brussels"
"11139",NA,8,87,42185748,"Brussels"
"11140",2.11,8,110,42185847,"Brussels"
"11141",NA,8,123,42185902,"Brussels"
"11142",0.79,0,128,42185946,"Brussels"
"11143",1,30,55,42191061,"Brussels"
"11144",NA,3,79,42191682,"Brussels"
"11145",1.61,30,160,42192637,"Brussels"
"11146",0.5,30,85,42193876,"Brussels"
"11147",NA,0,35,42194756,"Brussels"
"11148",0.56,0,85,42202272,"Brussels"
"11149",1.88,28,68,42209729,"Brussels"
"11150",NA,0,25,42215656,"Brussels"
"11151",1.48,0,57,42220512,"Brussels"
"11152",2.35,15,110,42224279,"Brussels"
"11153",NA,15,110,42224543,"Brussels"
"11154",NA,15,114,42224697,"Brussels"
"11155",0.88,11,30,42225434,"Brussels"
"11156",0.92,30,27,42225626,"Brussels"
"11157",1,30,69,42226824,"Brussels"
"11158",2.68,30,160,42226885,"Brussels"
"11159",NA,0,50,42228132,"Brussels"
"11160",1.22,21,50,42236210,"Brussels"
"11161",0.73,8,70,42242323,"Brussels"
"11162",1.91,30,29,42259307,"Brussels"
"11163",NA,30,75,42260577,"Brussels"
"11164",NA,28,40,42261726,"Brussels"
"11165",3.93,30,150,42262336,"Brussels"
"11166",11.38,4,195,42262652,"Brussels"
"11167",NA,0,80,42263712,"Brussels"
"11168",0.48,28,48,42264482,"Brussels"
"11169",1.88,0,27,42265026,"Brussels"
"11170",3.21,28,56,42267481,"Brussels"
"11171",3.1,24,30,42272818,"Brussels"
"11172",1.2,19,118,42274530,"Brussels"
"11173",NA,0,18,42285695,"Brussels"
"11174",NA,27,250,42289294,"Brussels"
"11175",2.31,23,35,42290926,"Brussels"
"11176",NA,0,100,42303113,"Brussels"
"11177",NA,0,30,42306146,"Brussels"
"11178",NA,0,47,42306898,"Brussels"
"11179",NA,0,50,42307149,"Brussels"
"11180",0.6,30,70,42308844,"Brussels"
"11181",NA,30,80,42313311,"Brussels"
"11182",1,11,145,42320169,"Brussels"
"11183",0.88,0,150,42322107,"Brussels"
"11184",NA,5,70,42324522,"Brussels"
"11185",NA,5,85,42324832,"Brussels"
"11186",0.53,0,105,42327815,"Brussels"
"11187",1.46,9,75,42333753,"Brussels"
"11188",NA,2,30,42334591,"Brussels"
"11189",NA,0,70,42341694,"Brussels"
"11190",1.07,28,55,42344021,"Brussels"
"11191",NA,3,75,42346078,"Brussels"
"11192",NA,30,119,42348430,"Brussels"
"11193",NA,29,180,42353630,"Brussels"
"11194",NA,0,35,42356420,"Brussels"
"11195",1.22,30,59,42356696,"Brussels"
"11196",NA,0,70,42357095,"Brussels"
"11197",0.7,2,45,42357531,"Brussels"
"11198",1.58,30,59,42358406,"Brussels"
"11199",1.67,0,49,42358585,"Brussels"
"11200",2.5,0,45,42359296,"Brussels"
"11201",0.7,11,75,42369942,"Brussels"
"11202",2.68,0,55,42377141,"Brussels"
"11203",1,20,57,42378188,"Brussels"
"11204",NA,29,100,42380960,"Brussels"
"11205",0.56,0,36,42394660,"Brussels"
"11206",NA,30,45,42401284,"Brussels"
"11207",0.88,0,42,42403551,"Brussels"
"11208",0.68,30,95,42409908,"Brussels"
"11209",1.43,0,84,42420072,"Brussels"
"11210",NA,18,370,42423392,"Brussels"
"11211",NA,28,74,42423885,"Brussels"
"11212",NA,30,60,42425962,"Brussels"
"11213",0.71,0,40,42433348,"Brussels"
"11214",3.46,29,42,42433584,"Brussels"
"11215",NA,30,70,42443244,"Brussels"
"11216",NA,0,32,42443969,"Brussels"
"11217",0.68,0,28,42444453,"Brussels"
"11218",NA,0,45,42445375,"Brussels"
"11219",1.2,0,70,42445829,"Brussels"
"11220",3.21,30,20,42446351,"Brussels"
"11221",NA,30,40,42447368,"Brussels"
"11222",NA,30,120,42447499,"Brussels"
"11223",1.13,29,30,42449926,"Brussels"
"11224",2,0,60,42454896,"Brussels"
"11225",1.73,0,73,42463685,"Brussels"
"11226",1.22,28,69,42465242,"Brussels"
"11227",2.4,26,200,42480497,"Brussels"
"11228",NA,30,59,42482537,"Brussels"
"11229",NA,0,60,42486484,"Brussels"
"11230",NA,30,140,42489589,"Brussels"
"11231",1.13,30,40,42495207,"Brussels"
"11232",0.73,0,75,42502472,"Brussels"
"11233",NA,15,300,42503625,"Brussels"
"11234",1,0,180,42504743,"Brussels"
"11235",NA,29,300,42505658,"Brussels"
"11236",2,22,95,42505794,"Brussels"
"11237",1,30,70,42506498,"Brussels"
"11238",0.6,30,200,42506698,"Brussels"
"11239",NA,0,40,42529395,"Brussels"
"11240",NA,30,90,42531513,"Brussels"
"11241",NA,30,300,42532342,"Brussels"
"11242",NA,0,30,42545715,"Brussels"
"11243",2.55,30,60,42548941,"Brussels"
"11244",NA,0,125,42551798,"Brussels"
"11245",NA,23,78,42551862,"Brussels"
"11246",0.83,0,72,42552621,"Brussels"
"11247",0.94,30,65,42556528,"Brussels"
"11248",1,0,40,42562786,"Brussels"
"11249",1,30,40,42564871,"Brussels"
"11250",NA,1,14,42577340,"Brussels"
"11251",0.88,0,70,42581446,"Brussels"
"11252",NA,30,75,42583412,"Brussels"
"11253",NA,5,90,42585508,"Brussels"
"11254",3,26,45,42588854,"Brussels"
"11255",0.86,0,35,42593783,"Brussels"
"11256",0.58,30,70,42596204,"Brussels"
"11257",NA,4,50,42602861,"Brussels"
"11258",NA,28,85,42603122,"Brussels"
"11259",NA,30,35,42604752,"Brussels"
"11260",1.22,0,60,42605754,"Brussels"
"11261",NA,30,70,42612452,"Brussels"
"11262",0.7,30,104,42614366,"Brussels"
"11263",NA,0,110,42619062,"Brussels"
"11264",NA,19,53,42620084,"Brussels"
"11265",1.4,18,19,42620967,"Brussels"
"11266",NA,30,40,42622411,"Brussels"
"11267",1,30,49,42623335,"Brussels"
"11268",NA,0,55,42627569,"Brussels"
"11269",3.91,30,27,42629651,"Brussels"
"11270",NA,0,50,42630921,"Brussels"
"11271",NA,0,70,42632824,"Brussels"
"11272",NA,30,80,42633115,"Brussels"
"11273",0.7,14,125,42633704,"Brussels"
"11274",0.71,28,55,42634348,"Brussels"
"11275",NA,27,30,42636530,"Brussels"
"11276",NA,30,75,42637100,"Brussels"
"11277",NA,0,30,42637308,"Brussels"
"11278",NA,30,48,42641570,"Brussels"
"11279",NA,4,30,42642457,"Brussels"
"11280",NA,27,250,42642653,"Brussels"
"11281",2.79,14,60,42651553,"Brussels"
"11282",1.22,2,30,42652272,"Brussels"
"11283",NA,29,45,42655060,"Brussels"
"11284",NA,30,62,42658045,"Brussels"
"11285",NA,0,90,42660018,"Brussels"
"11286",NA,29,750,42660038,"Brussels"
"11287",0.94,25,120,42660819,"Brussels"
"11288",NA,30,55,42674569,"Brussels"
"11289",2,30,41,42676051,"Brussels"
"11290",NA,0,150,42676069,"Brussels"
"11291",NA,4,45,42676866,"Brussels"
"11292",NA,0,40,42678462,"Brussels"
"11293",NA,30,350,42679509,"Brussels"
"11294",NA,30,35,42685696,"Brussels"
"11295",1.67,25,73,42686312,"Brussels"
"11296",NA,0,200,42691604,"Brussels"
"11297",NA,29,50,42697610,"Brussels"
"11298",0.71,30,21,42700605,"Brussels"
"11299",1.54,0,50,42708828,"Brussels"
"11300",0.7,18,54,42709917,"Brussels"
"11301",NA,0,69,42712374,"Brussels"
"11302",NA,30,85,42715580,"Brussels"
"11303",NA,0,85,42717032,"Brussels"
"11304",NA,30,110,42726369,"Brussels"
"11305",NA,19,70,42727343,"Brussels"
"11306",NA,30,70,42729592,"Brussels"
"11307",5.14,29,41,42730478,"Brussels"
"11308",1,0,50,42730767,"Brussels"
"11309",1,29,145,42732981,"Brussels"
"11310",0.81,28,45,42747179,"Brussels"
"11311",NA,0,170,42749867,"Brussels"
"11312",NA,0,98,42750782,"Brussels"
"11313",NA,30,20,42752393,"Brussels"
"11314",NA,0,50,42753323,"Brussels"
"11315",NA,30,45,42754205,"Brussels"
"11316",NA,15,189,42756072,"Brussels"
"11317",NA,30,90,42756245,"Brussels"
"11318",NA,0,55,42758026,"Brussels"
"11319",NA,0,75,42758897,"Brussels"
"11320",NA,29,43,42761129,"Brussels"
"11321",4,7,69,42761798,"Brussels"
"11322",NA,0,50,42769407,"Brussels"
"11323",NA,15,75,42769517,"Brussels"
"11324",NA,25,112,42777900,"Brussels"
"11325",NA,21,112,42778109,"Brussels"
"11326",NA,30,69,42785039,"Brussels"
"11327",NA,26,55,42787178,"Brussels"
"11328",NA,29,50,42787724,"Brussels"
"11329",NA,28,70,42788608,"Brussels"
"11330",NA,30,65,42794469,"Brussels"
"11331",NA,6,40,42798426,"Brussels"
"11332",NA,0,40,42808740,"Brussels"
"11333",NA,18,112,42810135,"Brussels"
"11334",NA,0,95,42810187,"Brussels"
"11335",NA,30,21,42819287,"Brussels"
"11336",NA,30,85,42821858,"Brussels"
"11337",NA,0,130,42822308,"Brussels"
"11338",NA,0,145,42822998,"Brussels"
"11339",NA,30,80,42823045,"Brussels"
"11340",NA,0,145,42823245,"Brussels"
"11341",NA,0,115,42823335,"Brussels"
"11342",NA,0,50,42825862,"Brussels"
"11343",NA,19,30,42827214,"Brussels"
"11344",NA,0,100,42827500,"Brussels"
"11345",NA,0,90,42827778,"Brussels"
"11346",NA,29,120,42828138,"Brussels"
"11347",NA,29,160,42829650,"Brussels"
"11348",NA,15,249,42829765,"Brussels"
"11349",NA,4,300,42829827,"Brussels"
"11350",0.77,0,38,42829838,"Brussels"
"11351",2.31,29,59,42830152,"Brussels"
"11352",NA,30,70,42838008,"Brussels"
"11353",NA,28,45,42846572,"Brussels"
"11354",NA,0,100,42846807,"Brussels"
"11355",NA,0,50,42847443,"Brussels"
"11356",NA,30,2000,42854542,"Brussels"
"11357",NA,0,135,42857082,"Brussels"
"11358",NA,29,90,42857266,"Brussels"
"11359",NA,28,29,42857271,"Brussels"
"11360",NA,30,65,42860684,"Brussels"
"11361",NA,2,60,42860688,"Brussels"
"11362",NA,26,65,42861273,"Brussels"
"11363",NA,30,28,42862327,"Brussels"
"11364",NA,30,40,42863657,"Brussels"
"11365",NA,29,120,42868414,"Brussels"
"11366",NA,0,70,42870049,"Brussels"
"11367",1,28,42,42870550,"Brussels"
"11368",NA,0,65,42872109,"Brussels"
"11369",NA,30,56,42872955,"Brussels"
"11370",NA,0,300,42873884,"Brussels"
"11371",NA,0,300,42874663,"Brussels"
"11372",NA,0,300,42874889,"Brussels"
"11373",1,19,60,42875692,"Brussels"
"11374",0.81,8,62,42879212,"Brussels"
"11375",NA,11,60,42888175,"Brussels"
"11376",NA,0,60,42888211,"Brussels"
"11377",NA,0,67,42888318,"Brussels"
"11378",NA,30,100,42888460,"Brussels"
"11379",NA,18,80,42888555,"Brussels"
"11380",NA,9,62,42888678,"Brussels"
"11381",NA,0,110,42898741,"Brussels"
